,agg_scores,exp_scores,cell_type_category
pseudobulk_286,0.1115270384470922,1.8320621252059937,neuronal
pseudobulk_287,0.1335439722752185,1.751233696937561,macroglial
pseudobulk_288,0.1295359935320436,0.7695842385292053,macroglial
pseudobulk_289,0.1263142402749497,1.9767976999282837,neuronal
pseudobulk_290,0.1608717680210234,1.8360060453414917,endothelial
pseudobulk_291,0.0985329563263795,2.17248272895813,neuronal
pseudobulk_292,0.17051823111250838,1.8434110879898071,macroglial
pseudobulk_293,0.10632666479796071,1.7473772764205933,neuronal
pseudobulk_294,0.1411278003361063,1.4967228174209595,macroglial
pseudobulk_295,0.1316497507505106,0.7309458255767822,endothelial
pseudobulk_296,0.1447326966444949,1.2006945610046387,endothelial
pseudobulk_297,0.1108196274144563,1.6114790439605713,neuronal
pseudobulk_298,0.1709645778173567,1.5928103923797607,macroglial
pseudobulk_299,0.15892992925364421,1.6187125444412231,macroglial
pseudobulk_300,0.1237397948862039,1.3087027072906494,macroglial
pseudobulk_301,0.1429713225224974,1.3271729946136475,pericyte
pseudobulk_302,0.1515857154736285,0.7151384949684143,endothelial
pseudobulk_303,0.118227550643495,1.3539177179336548,macroglial
pseudobulk_304,0.1122946221148582,1.2407304048538208,macroglial
